iter	RMSE
1248	4.122522461e-05
1249	4.122358982e-05
1250	4.122288005e-05
1251	4.122190475e-05
1252	4.122049603e-05
1253	4.121995549e-05
1254	4.12190208e-05
1255	4.121779314e-05
1256	4.121660651e-05
1257	4.121581198e-05
1258	4.121394326e-05
1259	4.121303816e-05
1260	4.121121851e-05
1261	4.121049101e-05
1262	4.120923134e-05
1263	4.120722535e-05
1264	4.120619513e-05
1265	4.120526403e-05
1266	4.120419459e-05
1267	4.120283507e-05
1268	4.120176168e-05
1269	4.120004414e-05
1270	4.119903045e-05
1271	4.119802118e-05
1272	4.119726562e-05
1273	4.119592592e-05
1274	4.119516957e-05
1275	4.119441693e-05
1276	4.119237573e-05
1277	4.119087173e-05
1278	4.118969935e-05
1279	4.118885722e-05
1280	4.11869959e-05
1281	4.118576272e-05
1282	4.118451116e-05
1283	4.118375726e-05
1284	4.118295174e-05
1285	4.117916114e-05
1286	4.117838515e-05
1287	4.117705269e-05
1288	4.117599696e-05
1289	4.117489531e-05
1290	4.117392422e-05
1291	4.117244964e-05
1292	4.117168454e-05
1293	4.116951817e-05
1294	4.116868033e-05
1295	4.116231206e-05
1296	4.116046788e-05
1297	4.116001197e-05
1298	4.115898079e-05
1299	4.115826638e-05
1300	4.115708226e-05
1301	4.11559328e-05
1302	4.115351624e-05
1303	4.115182984e-05
1304	4.115069402e-05
1305	4.114963989e-05
1306	4.114822833e-05
1307	4.11441692e-05
1308	4.114326501e-05
1309	4.11414346e-05
1310	4.114060268e-05
1311	4.113667846e-05
1312	4.113478255e-05
1313	4.113165897e-05
1314	4.11305651e-05
1315	4.112981761e-05
1316	4.112876775e-05
1317	4.112743106e-05
1318	4.112612188e-05
1319	4.112492549e-05
1320	4.112384662e-05
1321	4.112175753e-05
1322	4.111965862e-05
1323	4.1118894e-05
1324	4.111508292e-05
1325	4.111383482e-05
1326	4.11117159e-05
1327	4.111098677e-05
1328	4.110989933e-05
1329	4.110830803e-05
1330	4.11075711e-05
1331	4.110570135e-05
1332	4.110488634e-05
1333	4.110385003e-05
1334	4.110312086e-05
1335	4.110154059e-05
1336	4.110067792e-05
1337	4.109949865e-05
1338	4.109870834e-05
1339	4.109670928e-05
1340	4.109477527e-05
1341	4.10932851e-05
1342	4.109208236e-05
1343	4.10902937e-05
1344	4.108911325e-05
1345	4.108824302e-05
1346	4.108743978e-05
1347	4.108638278e-05
1348	4.108561094e-05
1349	4.108414481e-05
1350	4.108334134e-05
1351	4.108131879e-05
1352	4.108000975e-05
1353	4.107865819e-05
1354	4.107629306e-05
1355	4.107548878e-05
1356	4.107354861e-05
1357	4.107208227e-05
1358	4.107134425e-05
1359	4.107001528e-05
1360	4.10693251e-05
1361	4.106877177e-05
1362	4.106730531e-05
1363	4.106626896e-05
1364	4.106552491e-05
1365	4.106427572e-05
1366	4.106334277e-05
1367	4.106251547e-05
1368	4.10611505e-05
1369	4.105975887e-05
1370	4.105845735e-05
1371	4.105717314e-05
1372	4.105614315e-05
1373	4.105549089e-05
1374	4.105509206e-05
1375	4.105313416e-05
1376	4.105177041e-05
1377	4.105085729e-05
1378	4.104982769e-05
1379	4.104887141e-05
1380	4.104716112e-05
1381	4.104642314e-05
1382	4.104536673e-05
1383	4.104397631e-05
1384	4.104263777e-05
1385	4.104162344e-05
1386	4.103989668e-05
1387	4.103868036e-05
1388	4.103680143e-05
1389	4.103492538e-05
1390	4.103381286e-05
1391	4.103211971e-05
1392	4.103057133e-05
1393	4.102952424e-05
1394	4.102754711e-05
1395	4.102685247e-05
1396	4.102618954e-05
1397	4.102480334e-05
1398	4.102383831e-05
1399	4.102273159e-05
1400	4.102137346e-05
1401	4.10202015e-05
1402	4.101950665e-05
1403	4.101785457e-05
1404	4.101727621e-05
1405	4.101610427e-05
1406	4.101430057e-05
1407	4.101312426e-05
1408	4.101229866e-05
1409	4.101065449e-05
1410	4.10095912e-05
1411	4.100826431e-05
1412	4.100735844e-05
1413	4.100641873e-05
1414	4.100551511e-05
1415	4.100484411e-05
1416	4.100389951e-05
1417	4.100283401e-05
1418	4.10018874e-05
1419	4.100023489e-05
1420	4.099839207e-05
1421	4.099732669e-05
1422	4.099620987e-05
1423	4.09948464e-05
1424	4.099384115e-05
1425	4.09923681e-05
1426	4.099033012e-05
1427	4.098958207e-05
1428	4.098874931e-05
1429	4.098779206e-05
1430	4.098693943e-05
1431	4.098548165e-05
1432	4.098364507e-05
1433	4.098252365e-05
1434	4.0981491e-05
1435	4.098095267e-05
1436	4.097873324e-05
1437	4.097791786e-05
1438	4.097606079e-05
1439	4.097461711e-05
1440	4.097337093e-05
1441	4.097215992e-05
1442	4.097033381e-05
1443	4.096993584e-05
1444	4.096913122e-05
1445	4.096795297e-05
1446	4.096559282e-05
1447	4.096429064e-05
1448	4.096291265e-05
1449	4.096118952e-05
1450	4.096038811e-05
1451	4.095969409e-05
1452	4.095824356e-05
1453	4.095703289e-05
1454	4.09553189e-05
1455	4.095451088e-05
1456	4.095370251e-05
1457	4.095239336e-05
1458	4.0950353e-05
1459	4.094974807e-05
1460	4.09478984e-05
1461	4.094706341e-05
1462	4.094549076e-05
1463	4.094442207e-05
1464	4.09429613e-05
1465	4.094183968e-05
1466	4.094046532e-05
1467	4.093878293e-05
1468	4.09374789e-05
1469	4.093599574e-05
1470	4.093532334e-05
1471	4.093436058e-05
1472	4.093287947e-05
1473	4.093132077e-05
1474	4.092990652e-05
1475	4.092858531e-05
1476	4.092744879e-05
1477	4.092627655e-05
1478	4.092321531e-05
1479	4.092222626e-05
1480	4.092125509e-05
1481	4.092046861e-05
1482	4.091947172e-05
1483	4.091828053e-05
1484	4.09173374e-05
1485	4.091626835e-05
1486	4.091525718e-05
1487	4.091432971e-05
1488	4.091335207e-05
1489	4.091233253e-05
1490	4.091174308e-05
1491	4.091069023e-05
1492	4.090979596e-05
1493	4.090916531e-05
1494	4.090782549e-05
1495	4.090666483e-05
1496	4.090547103e-05
1497	4.090487253e-05
1498	4.090434482e-05
1499	4.0903267e-05
1500	4.089733632e-05
1501	4.089622431e-05
1502	4.089364251e-05
1503	4.089303423e-05
1504	4.089239567e-05
1505	4.089084491e-05
1506	4.089013038e-05
1507	4.088900175e-05
1508	4.088778463e-05
1509	4.088713887e-05
1510	4.0886361e-05
1511	4.088509577e-05
1512	4.088375273e-05
1513	4.088257632e-05
1514	4.088147961e-05
1515	4.088052752e-05
1516	4.087987377e-05
1517	4.087872032e-05
1518	4.087797202e-05
1519	4.087680701e-05
1520	4.087607247e-05
1521	4.087484159e-05
1522	4.08738568e-05
1523	4.087323666e-05
1524	4.087205405e-05
1525	4.087092806e-05
1526	4.087010485e-05
1527	4.086929492e-05
1528	4.086859117e-05
1529	4.086710534e-05
1530	4.086527666e-05
1531	4.086459583e-05
1532	4.086325558e-05
1533	4.086237797e-05
1534	4.086131399e-05
1535	4.086025074e-05
1536	4.085956168e-05
1537	4.085800054e-05
1538	4.08528794e-05
1539	4.085159709e-05
1540	4.085066866e-05
1541	4.084851705e-05
1542	4.08457854e-05
1543	4.084514482e-05
1544	4.084393073e-05
1545	4.084204385e-05
1546	4.084066553e-05
1547	4.083994404e-05
1548	4.083892007e-05
1549	4.083803439e-05
1550	4.0836471e-05
1551	4.08357413e-05
1552	4.083465634e-05
1553	4.083398722e-05
1554	4.083292275e-05
1555	4.083226043e-05
1556	4.083131502e-05
1557	4.083049762e-05
1558	4.082890414e-05
1559	4.082829958e-05
1560	4.082718697e-05
1561	4.082660198e-05
1562	4.082513241e-05
1563	4.082386122e-05
1564	4.082296651e-05
1565	4.082157458e-05
1566	4.081595528e-05
1567	4.081545338e-05
1568	4.08149836e-05
1569	4.081348502e-05
1570	4.081233219e-05
1571	4.081080516e-05
1572	4.080963986e-05
1573	4.080794785e-05
1574	4.080718662e-05
1575	4.080587478e-05
1576	4.080525064e-05
1577	4.080155178e-05
1578	4.080035108e-05
1579	4.079841729e-05
1580	4.079716598e-05
1581	4.079595612e-05
1582	4.079535381e-05
1583	4.079404617e-05
1584	4.079348919e-05
1585	4.079241598e-05
1586	4.078896745e-05
1587	4.078771632e-05
1588	4.078227174e-05
1589	4.07812358e-05
1590	4.078026453e-05
1591	4.077928448e-05
1592	4.077770415e-05
1593	4.077689351e-05
1594	4.077621206e-05
1595	4.077530879e-05
1596	4.077315292e-05
1597	4.077197042e-05
1598	4.077116507e-05
1599	4.076930787e-05
1600	4.076815563e-05
1601	4.076705822e-05
1602	4.076602395e-05
1603	4.076484725e-05
1604	4.076380365e-05
1605	4.076298639e-05
1606	4.076240392e-05
1607	4.076128787e-05
1608	4.076072422e-05
1609	4.075968589e-05
1610	4.075852211e-05
1611	4.075740237e-05
1612	4.075574263e-05
1613	4.075489989e-05
1614	4.07532434e-05
1615	4.075078394e-05
1616	4.074968581e-05
1617	4.074783694e-05
1618	4.07472124e-05
1619	4.074635526e-05
1620	4.074455354e-05
1621	4.074380141e-05
1622	4.074289667e-05
1623	4.07419296e-05
1624	4.074085326e-05
1625	4.073976072e-05
1626	4.073893191e-05
1627	4.073782858e-05
1628	4.073710992e-05
1629	4.073647059e-05
1630	4.073566141e-05
1631	4.073460926e-05
1632	4.07337427e-05
1633	4.073335312e-05
1634	4.073260072e-05
1635	4.073111768e-05
1636	4.073042877e-05
1637	4.072948275e-05
1638	4.072852466e-05
1639	4.072753534e-05
1640	4.072538168e-05
1641	4.072478609e-05
1642	4.072322623e-05
1643	4.072210931e-05
1644	4.072103607e-05
1645	4.072020577e-05
1646	4.071842264e-05
1647	4.071746212e-05
1648	4.071662338e-05
1649	4.071554901e-05
1650	4.071475729e-05
1651	4.071314371e-05
1652	4.07119489e-05
1653	4.071118072e-05
1654	4.071054082e-05
1655	4.070961884e-05
1656	4.070901417e-05
1657	4.070800183e-05
1658	4.070719148e-05
1659	4.070564511e-05
1660	4.070463714e-05
1661	4.070372415e-05
1662	4.070260597e-05
1663	4.069733556e-05
1664	4.069629688e-05
1665	4.069565241e-05
1666	4.069502791e-05
1667	4.069402312e-05
1668	4.069290356e-05
1669	4.069170657e-05
1670	4.069059334e-05
1671	4.068809771e-05
1672	4.068710258e-05
1673	4.068634442e-05
1674	4.068526957e-05
1675	4.068370416e-05
1676	4.068243887e-05
1677	4.068178996e-05
1678	4.068088951e-05
1679	4.068027242e-05
1680	4.067857284e-05
1681	4.067599416e-05
1682	4.067527452e-05
1683	4.067434583e-05
1684	4.067382406e-05
1685	4.067277404e-05
1686	4.06721287e-05
1687	4.067151619e-05
1688	4.067094138e-05
1689	4.067025336e-05
1690	4.066923447e-05
1691	4.066803838e-05
1692	4.066747916e-05
1693	4.066672793e-05
1694	4.066575708e-05
1695	4.066419579e-05
1696	4.066301268e-05
1697	4.06607889e-05
1698	4.065847962e-05
1699	4.0657838e-05
1700	4.065711599e-05
1701	4.065622019e-05
1702	4.065507041e-05
1703	4.065419888e-05
1704	4.065298952e-05
1705	4.065226452e-05
1706	4.064970684e-05
1707	4.064907059e-05
1708	4.064830527e-05
1709	4.064635934e-05
1710	4.064568321e-05
1711	4.064384518e-05
1712	4.064352938e-05
1713	4.064279246e-05
1714	4.064190167e-05
1715	4.064091968e-05
1716	4.063952241e-05
1717	4.063877184e-05
1718	4.063772258e-05
1719	4.063660968e-05
1720	4.063552955e-05
1721	4.063421806e-05
1722	4.063338315e-05
1723	4.063253516e-05
1724	4.063190442e-05
1725	4.063087773e-05
1726	4.062997886e-05
1727	4.062839992e-05
1728	4.062719453e-05
1729	4.062516356e-05
1730	4.062426107e-05
1731	4.062329743e-05
1732	4.062268746e-05
1733	4.062205894e-05
1734	4.062037812e-05
1735	4.061876619e-05
1736	4.061822194e-05
1737	4.061733621e-05
1738	4.06165891e-05
1739	4.061516645e-05
1740	4.061389188e-05
1741	4.061252359e-05
1742	4.061137096e-05
1743	4.061011841e-05
1744	4.060931796e-05
1745	4.060758343e-05
1746	4.060675797e-05
1747	4.060575106e-05
1748	4.060381273e-05
1749	4.060307518e-05
1750	4.06024738e-05
1751	4.06019265e-05
1752	4.059875845e-05
1753	4.059747477e-05
1754	4.059619136e-05
1755	4.059507242e-05
1756	4.05941922e-05
1757	4.059341605e-05
1758	4.059275299e-05
1759	4.059219769e-05
1760	4.058726762e-05
1761	4.058637285e-05
1762	4.058467701e-05
1763	4.058405208e-05
1764	4.058216917e-05
1765	4.058103929e-05
1766	4.058024824e-05
1767	4.057903614e-05
1768	4.057813858e-05
1769	4.057740493e-05
1770	4.057681193e-05
1771	4.057603797e-05
1772	4.057475615e-05
1773	4.057321011e-05
1774	4.057214757e-05
1775	4.05716729e-05
1776	4.057027422e-05
1777	4.056931761e-05
1778	4.056852725e-05
1779	4.056768828e-05
1780	4.056589613e-05
1781	4.056480971e-05
1782	4.056380633e-05
1783	4.056302628e-05
1784	4.056245512e-05
1785	4.056146797e-05
1786	4.056059206e-05
1787	4.055985599e-05
1788	4.055936576e-05
1789	4.05586128e-05
1790	4.055763204e-05
1791	4.055690084e-05
1792	4.055432073e-05
1793	4.055347594e-05
1794	4.055192512e-05
1795	4.055091552e-05
1796	4.054942404e-05
1797	4.054853255e-05
1798	4.054733178e-05
1799	4.054643939e-05
1800	4.054555378e-05
1801	4.054469058e-05
1802	4.054402281e-05
1803	4.054303552e-05
1804	4.054196693e-05
1805	4.05404418e-05
1806	4.053984292e-05
1807	4.053832728e-05
1808	4.053566221e-05
1809	4.053449076e-05
1810	4.053327633e-05
1811	4.053092045e-05
1812	4.052943521e-05
1813	4.052865509e-05
1814	4.052778984e-05
1815	4.052645047e-05
1816	4.052485914e-05
1817	4.05235461e-05
1818	4.052299226e-05
1819	4.052196356e-05
1820	4.052122378e-05
1821	4.052049427e-05
1822	4.051970119e-05
1823	4.05187378e-05
1824	4.051796816e-05
1825	4.05128204e-05
1826	4.051199461e-05
1827	4.051079641e-05
1828	4.050983061e-05
1829	4.05091368e-05
1830	4.050847559e-05
1831	4.050782729e-05
1832	4.050550352e-05
1833	4.050478566e-05
1834	4.050426578e-05
1835	4.050345908e-05
1836	4.050254182e-05
1837	4.050181078e-05
1838	4.050062241e-05
1839	4.050002488e-05
1840	4.049914444e-05
1841	4.049860154e-05
1842	4.049741688e-05
1843	4.049633141e-05
1844	4.049550627e-05
1845	4.049487486e-05
1846	4.049392056e-05
1847	4.049313995e-05
1848	4.049260874e-05
1849	4.049088164e-05
1850	4.049035441e-05
1851	4.048962616e-05
1852	4.048863163e-05
1853	4.048776948e-05
1854	4.048683361e-05
1855	4.048572586e-05
1856	4.048493802e-05
1857	4.048018734e-05
1858	4.047927693e-05
1859	4.047831998e-05
1860	4.047337661e-05
1861	4.047239159e-05
1862	4.047157671e-05
1863	4.047050694e-05
1864	4.046968085e-05
1865	4.046833263e-05
1866	4.046567048e-05
1867	4.046473847e-05
1868	4.0463919e-05
1869	4.046277676e-05
1870	4.046142973e-05
1871	4.046012325e-05
1872	4.04580847e-05
1873	4.045666612e-05
1874	4.045612799e-05
1875	4.045453876e-05
1876	4.045396148e-05
1877	4.04518269e-05
1878	4.045084776e-05
1879	4.04502731e-05
1880	4.044917858e-05
1881	4.044843631e-05
1882	4.044758248e-05
1883	4.044708178e-05
1884	4.04461806e-05
1885	4.044547997e-05
1886	4.044430604e-05
1887	4.044353e-05
1888	4.044270236e-05
1889	4.04421329e-05
1890	4.044088946e-05
1891	4.044010721e-05
1892	4.043960459e-05
1893	4.043829175e-05
1894	4.043749194e-05
1895	4.043632478e-05
1896	4.043529218e-05
1897	4.043466953e-05
1898	4.043370683e-05
1899	4.043293671e-05
1900	4.043228071e-05
1901	4.043139829e-05
1902	4.042992651e-05
1903	4.042898632e-05
1904	4.042798185e-05
1905	4.042675631e-05
1906	4.042552335e-05
1907	4.042403881e-05
1908	4.0422768e-05
1909	4.042138141e-05
1910	4.042017925e-05
1911	4.041957304e-05
1912	4.041900037e-05
1913	4.041457352e-05
1914	4.041349701e-05
1915	4.041302578e-05
1916	4.041243885e-05
1917	4.041140289e-05
1918	4.041086722e-05
1919	4.040988561e-05
1920	4.040827758e-05
1921	4.040758956e-05
1922	4.040710222e-05
1923	4.040637348e-05
1924	4.040574279e-05
1925	4.040507233e-05
1926	4.040441935e-05
1927	4.040353233e-05
1928	4.040161632e-05
1929	4.040062793e-05
1930	4.039933076e-05
1931	4.039830412e-05
1932	4.039764838e-05
1933	4.039664619e-05
1934	4.039581404e-05
1935	4.039460092e-05
1936	4.039298913e-05
1937	4.039172783e-05
1938	4.039104213e-05
1939	4.038974383e-05
1940	4.038540811e-05
1941	4.038467244e-05
1942	4.03830945e-05
1943	4.038181047e-05
1944	4.038093278e-05
1945	4.037983872e-05
1946	4.037874254e-05
1947	4.037769297e-05
1948	4.037657795e-05
1949	4.037581068e-05
1950	4.037526008e-05
1951	4.037397272e-05
1952	4.037322319e-05
1953	4.037216927e-05
1954	4.037122061e-05
1955	4.037012137e-05
1956	4.036941317e-05
1957	4.036844285e-05
1958	4.036775713e-05
1959	4.036696608e-05
1960	4.036600837e-05
1961	4.036508029e-05
1962	4.036457099e-05
1963	4.036308051e-05
1964	4.036221921e-05
1965	4.036144163e-05
1966	4.036023113e-05
1967	4.035934945e-05
1968	4.035847878e-05
1969	4.035428681e-05
1970	4.03537799e-05
1971	4.035258889e-05
1972	4.035159512e-05
1973	4.035003063e-05
1974	4.034981393e-05
1975	4.03490452e-05
1976	4.034850074e-05
1977	4.034765975e-05
1978	4.034663389e-05
1979	4.034605801e-05
1980	4.034438456e-05
1981	4.034344317e-05
1982	4.034293097e-05
1983	4.034107499e-05
1984	4.033987002e-05
1985	4.033914471e-05
1986	4.03382587e-05
1987	4.033756356e-05
1988	4.033710124e-05
1989	4.033637325e-05
1990	4.033565964e-05
1991	4.033462415e-05
1992	4.033397473e-05
1993	4.033296041e-05
1994	4.033240262e-05
1995	4.033151724e-05
1996	4.033075359e-05
1997	4.032932667e-05
1998	4.032822976e-05
1999	4.032725131e-05
2000	4.032649625e-05
2001	4.03253926e-05
2002	4.032477668e-05
2003	4.032396563e-05
2004	4.03232488e-05
2005	4.03223701e-05
2006	4.032158375e-05
2007	4.032080687e-05
2008	4.031971822e-05
2009	4.03181037e-05
2010	4.031730939e-05
2011	4.031530246e-05
2012	4.03147279e-05
2013	4.031422377e-05
2014	4.031355762e-05
2015	4.031256699e-05
2016	4.031166912e-05
2017	4.031073223e-05
2018	4.030976858e-05
2019	4.030878615e-05
2020	4.030810381e-05
2021	4.030753339e-05
2022	4.030664277e-05
2023	4.030602304e-05
2024	4.030513201e-05
2025	4.030470243e-05
2026	4.030384301e-05
2027	4.030318615e-05
2028	4.030236471e-05
2029	4.030107592e-05
2030	4.030020711e-05
2031	4.02994893e-05
2032	4.029826484e-05
2033	4.029758634e-05
2034	4.02971145e-05
2035	4.029547798e-05
2036	4.029487849e-05
2037	4.029410234e-05
2038	4.029307186e-05
2039	4.02921987e-05
2040	4.029113712e-05
2041	4.02899073e-05
2042	4.028917814e-05
2043	4.028770746e-05
2044	4.028686937e-05
2045	4.028599403e-05
2046	4.028537424e-05
2047	4.028462141e-05
2048	4.028410241e-05
2049	4.028325481e-05
2050	4.028221099e-05
2051	4.028121611e-05
2052	4.02802279e-05
2053	4.027928166e-05
2054	4.02785251e-05
2055	4.027781678e-05
2056	4.027716588e-05
2057	4.027641165e-05
2058	4.02757625e-05
2059	4.027400011e-05
2060	4.02726487e-05
2061	4.027134864e-05
2062	4.027063678e-05
2063	4.026979612e-05
2064	4.026905543e-05
2065	4.026789262e-05
2066	4.026740534e-05
2067	4.026631504e-05
2068	4.026505274e-05
2069	4.02642299e-05
2070	4.026370312e-05
2071	4.026266396e-05
2072	4.026175988e-05
2073	4.026049995e-05
2074	4.025913737e-05
2075	4.02584659e-05
2076	4.025590016e-05
2077	4.025525792e-05
2078	4.025467272e-05
2079	4.025329298e-05
2080	4.025271945e-05
2081	4.025121958e-05
2082	4.025016931e-05
2083	4.024921746e-05
2084	4.024764448e-05
2085	4.024544892e-05
2086	4.024409688e-05
2087	4.024284398e-05
2088	4.024216274e-05
2089	4.024161767e-05
2090	4.024085219e-05
2091	4.024008973e-05
2092	4.023948222e-05
2093	4.023859946e-05
2094	4.023764392e-05
2095	4.023696508e-05
2096	4.023600706e-05
2097	4.023542222e-05
2098	4.023436804e-05
2099	4.023179501e-05
2100	4.023079069e-05
2101	4.02296148e-05
2102	4.022868511e-05
2103	4.022814433e-05
2104	4.022760954e-05
2105	4.022668763e-05
2106	4.022608961e-05
2107	4.022475456e-05
2108	4.022428055e-05
2109	4.022343375e-05
2110	4.02225289e-05
2111	4.022147932e-05
2112	4.022081437e-05
2113	4.022013791e-05
2114	4.021962622e-05
2115	4.021891668e-05
2116	4.021838796e-05
2117	4.021723709e-05
2118	4.021647863e-05
2119	4.02159434e-05
2120	4.021515899e-05
2121	4.021315714e-05
2122	4.021169256e-05
2123	4.021098371e-05
2124	4.021024089e-05
2125	4.020931835e-05
2126	4.020834622e-05
2127	4.020757088e-05
2128	4.020676279e-05
2129	4.020625722e-05
2130	4.020566627e-05
2131	4.020474206e-05
2132	4.020405864e-05
2133	4.020304047e-05
2134	4.020123485e-05
2135	4.020020054e-05
2136	4.019956107e-05
2137	4.019910457e-05
2138	4.019853494e-05
2139	4.019695094e-05
2140	4.019607082e-05
2141	4.019544084e-05
2142	4.019433559e-05
2143	4.01937034e-05
2144	4.019288433e-05
2145	4.019177146e-05
2146	4.019043025e-05
2147	4.018934179e-05
2148	4.018881373e-05
2149	4.01878445e-05
2150	4.018653789e-05
2151	4.018542502e-05
2152	4.018465157e-05
2153	4.018282929e-05
2154	4.018184367e-05
2155	4.018058955e-05
2156	4.017982472e-05
2157	4.017821976e-05
2158	4.017753927e-05
2159	4.017709902e-05
2160	4.017580399e-05
2161	4.01748575e-05
2162	4.017391063e-05
2163	4.017341949e-05
2164	4.017239102e-05
2165	4.017176333e-05
2166	4.017071882e-05
2167	4.016938706e-05
2168	4.016870734e-05
2169	4.016805094e-05
2170	4.016715504e-05
2171	4.016636691e-05
2172	4.016583117e-05
2173	4.016474923e-05
2174	4.016410576e-05
2175	4.016329485e-05
2176	4.016230688e-05
2177	4.016156569e-05
2178	4.016113413e-05
2179	4.016041749e-05
2180	4.015978538e-05
2181	4.015582328e-05
2182	4.01551825e-05
2183	4.015422005e-05
2184	4.015308453e-05
2185	4.015223763e-05
2186	4.015131912e-05
2187	4.015088686e-05
2188	4.015007964e-05
2189	4.014925769e-05
2190	4.014828212e-05
2191	4.014760738e-05
2192	4.014700735e-05
2193	4.014654444e-05
2194	4.014597529e-05
2195	4.014206692e-05
2196	4.014078741e-05
2197	4.013977411e-05
2198	4.013915994e-05
2199	4.013863013e-05
2200	4.013752926e-05
2201	4.013677964e-05
2202	4.01353658e-05
2203	4.013447988e-05
2204	4.013388682e-05
2205	4.013282839e-05
2206	4.013176023e-05
